"Link","Abstract"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-42549105466&doi=10.1038%2f452924a&partnerID=40&md5=ab02891a996a50712e81ea81fbcd2195","[No abstract available]"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84892325658&doi=10.1007%2f978-1-4419-7082-4&partnerID=40&md5=57466ebac38b95a572f463c237b0ae17","Praise for Collaboration and Co-Creation ""In today's customer-empowered world, collaboration and co-creation competencies are critical to the future growth of a company-Gaurav Bhalla offers a concrete framework and specific examples that managers can use to implement value co-creation programs with their customers. A must-read for companies not wishing to get left behind!"" -Vijay Govindarajan, Earl C. Daum 1924 Professor of International Business, Tuck School of Business, Dartmouth College ""Collaboration and co-creation is the sweet spot for rethinking how companies should practice marketing and innovation-Gaurav Bhalla's book is very timely, and offers readers an effective way for building businesses around customers."" -Nicolas Mirzayantz, Group President, Fragrances, International Flavors and Fragrances ""Companies can't afford to fake it. Customer-driven innovation has moved from the edge to become a core business practice. Gaurav Bhalla helps you understand what it takes to make this shift, and not a moment too soon."" -John Hagel III, Co-Chairman, Deloitte Center for the Edge, and co-author, The Power of Pull ""If running your business seems more difficult lately, reading this book will help you understand why. It will also provide insights into how collaboration and co-creation can improve your company's performance."" -Vince Barabba, Author, Meeting of the Minds, and Founder and Chairman, Market Insight Corporation ""Gaurav Bhalla is after big game: how the world's leading institutions are connecting and collaborating with their most important asset - their customers - in novel and important ways-This book is an important one to read for any marketing, market research, or product innovation professional."" -Steve Howe, CEO, Passenger ""Based on my research it is clear that user co-creation is a strong driver for transforming the marketing and innovation programs of those companies that dare to listen and respond. Gaurav Bhalla provides a solid framework to guide this process and a rich set of case stories to explain why and how."" -Jacob Buur, Professor of Participatory Innovation, Research Director of SPIRE, University of Southern Denmark. © Springer Science+Business Media, LLC 2011. All rights reserved."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84859702088&doi=10.1145%2f2070710.2070716&partnerID=40&md5=5fb5d5f95c919d69f63f8863301ec9e9","In the era of Web 2.0, huge volumes of consumer reviews are posted to the Internet every day. Manual approaches to detecting and analyzing fake reviews (i.e., spam) are not practical due to the problem of information overload. However, the design and development of automated methods of detecting fake reviews is a challenging research problem. The main reason is that fake reviews are specifically composed to mislead readers, so they may appear the same as legitimate reviews (i.e., ham). As a result, discriminatory features that would enable individual reviews to be classified as spam or ham may not be available. Guided by the design science research methodology, the main contribution of this study is the design and instantiation of novel computational models for detecting fake reviews. In particular, a novel text mining model is developed and integrated into a semantic language model for the detection of untruthful reviews. The models are then evaluated based on a real-world dataset collected from amazon.com. The results of our experiments confirm that the proposed models outperform other well-known baseline models in detecting fake reviews. To the best of our knowledge, the work discussed in this article represents the first successful attempt to apply text mining methods and semantic language models to the detection of fake consumer reviews. A managerial implication of our research is that firms can apply our design artifacts to monitor online consumer reviews to develop effective marketing or product design strategies based on genuine consumer feedback posted to the Internet. © 2011 ACM."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84858977240&partnerID=40&md5=1d3eb3b21df97e8ff2805b543d1ab335","British luxury clothing firm Barbour has teamed up with Internet security firm Search Laboratory to close online sites selling counterfeit copies. The campaign, which has been rolled out across Google's paid search network, aims to educate people who are searching for the Barbour brand about the pitfalls of buying a counterfeit item. An Apple iPhone 4 (and 4S) accessory called the Dot, which turns an iPhone video shot into panoramic footage by capturing 360° video, is adopting technology from Document Security Systems (DSS) to protect its new product and brand. Electronics manufacturer Murata and rapid printed circuit board (PCB) prototyping firm Beta Layout have partnered on the launch of an RFID starter kit. The kit comprises a reader/writer board, communication software, two reader antennas and four different kinds of RFID tag modules. Botanitec, a marijuana testing service for patients and growers in Northern California, has introduced a cannabis safety certification program, called CannaQA."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867381417&doi=10.1109%2fIranianCEE.2012.6292433&partnerID=40&md5=0f62a2c698a661a9305119e08b92f64a","Black hole attack is a well-known attack under which performance and efficiency of mobile ad hoc networks decreases dramatically by malicious nodes. This attack affects functionality of network by dropping data packets. Black hole attack operates based upon two different phases; first, advertising fake routes containing attacker node. Second, dropping received data packets. When it comes to route advertisement phase, operation of this attack in reactive protocols can be classified into two categories. Advertising fake routes in response to route request (RREQ) packets, and advertising according to route reply (RREP) packets. In related works, Black hole attack has been evaluated and analyzed based on creating fake RREPs in response to received RREQ packets. In this paper, however, a novel more destructive attack named Deep Black hole is introduced and evaluated. This attack advertises fake RREPs more strongly than previous ones. Evaluation of network parameters has been performed related to DSR protocol in NS-2. Simulation results represent that Deep Black hole, compared to ordinary Black hole and selfish nodes, is more damaging and leads to network denial of service. This attack results in a decrease in the number of network routing packets and end-to-end delay especially compared to selfish nodes. © 2012 IEEE."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029088571&partnerID=40&md5=574d497bd14e7c976384f61f7aa8b811","Many of our students enrolled in our Master of Science in Technology program have expressed an interest in learning about entrepreneurship and the development and management of a technology driven company. Students interested in entrepreneurship can pursue a 12 credit concentration that includes classes in developing a cohesive marketing and technology strategy, comparing and contrasting technology strategies for companies within the same market niche, developing an entrepreneurial business plan and coursework in either small business management or entrepreneurial finance. One critical component of this concentration is the utilization of the Marketplace™ Venture Capital simulation game to provide students with real world management experience in running a technology driven company. Teams of students playing roles as CEO, Marketing Manager, Manufacturing Manager, Financial Manager and R and D Manager develop the technology and marketing strategies for their companies as they compete against each other in a global environment. After four quarters of operation, students are required to prepare and deliver a 15 minute presentation to venture capitalists detailing their marketing and technology strategies, performance to date and expectations in the market for the remaining two quarters in the game simulation. They are competing against the other teams for the venture capitalist's money and must not only have a good presentation but also demonstrate conceptual understanding of what the financial and market data means. The roles of the venture capitalists are played by retired professionals in the community that have run businesses with revenues exceeding $50 M/year, have started new technology based ventures or have managed researchers in a commercial environment. We instruct the venture capitalists to play the role as tough managers who require data and not fluff before they part with their precious venture capital financing. VC and Technology business managers must negotiate on the purchase price for shares of their company with lesser performing companies giving up a greater share of their company in the negotiation. Students utilize techniques presented in the first two classes in their curriculum (Investigations in Technology and Strategic Management of Technology and Innovation) to develop their marketing and technology strategies. The students appreciate the fact that they are able to take risks and make mistakes in a simulation environment where financial disasters are made with fake money. After utilizing this simulation program for three years, we have found that nontraditional students who have been working in an engineering field typically perform better than the traditional graduate students who are entering their graduate program immediately after receiving their bachelor's degree. Our experience is that all engineering technology students (regardless of when they enter the program) are weak in their comfort and understanding of financial data and that this is a weakness that we need to correct in both the undergraduate and graduate programs. © American Society for Engineering Education, 2009."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84907697441&doi=10.1136%2fdtb.2014.9.0275&partnerID=40&md5=41645797694f57c6f1c5910d44968097","[No abstract available]"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-65449177665&partnerID=40&md5=411a2271cc23dbf2ceae7e37e6042518","The quality of pharmaceuticals is a global concern, counterfeit/ poor quality/ substandard medicines can cause harms in various ways: In a number of developing countries including Pakistan there is reportedly a high incidence of the availability of substandard drugs. The majority of these reports do not contain quantitative data to support these claims, nor do they describe the methodology employed for the quality assessment. Quality of drugs available in Pakistan are being questioned and topic of discussion in local news paper, TV channels in general public including journalist and physicians due to disparity of price among same generics, lack of knowledge for such science and unknown reasons. Since, quality of drugs can neither be assessed by naked eye or by every one therefore, randomly selected, 96 samples of different strength of Injection Ceftriaxone Sodium and its generic, a widely used third generation cephalosporin in Pakistan since 1982 and 1994 till date respectively included in the said study to know the reality. 15.62% of Ceftriaxone Injection was found to be Out of Specification, however, not a single sample was found fake (spurious) out of 96 tested samples. Nevertheless, quality is a wide ranging concept covering all matters that individually or collectively influence the excellence of a product hence price and other related issues are also analyzed in the study."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-73849101166&doi=10.1109%2fICMSS.2009.5302876&partnerID=40&md5=61f0a16da95f1c240400b0b57589bd14","During the rapid development of economy and the further deepening of reform, due to the deficiency of some content of the entrepreneurship, a series of problems have been exposed, such as food safety, producing and marketing fake and shoddy goods, mining mishap, marketing fraudulent information, business fraud, accounting fraud, defalcation, manipulation of security price and bribery. As a result, to ensure the sound development and strengthen the competitiveness of the enterprise, to promote a fair and orderly market, a more harmonious society, and a better entrepreneurship is essential. For this purpose, this article will analyze systematically the cause to the deficiency of entrepreneurship and the harm it makes combined with the particular social background in transition, and provide some constructive thoughts for the establishment of new entrepreneurship. ©2009 IEEE."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84873538046&doi=10.1016%2fj.compag.2012.12.014&partnerID=40&md5=cdfe9b6e2af48e85d4080887df7ae110","With the increased attention given to geographical labeling and the increased awareness of enterprise brands in many countries, anti-counterfeit systems for identifying the origin of agricultural products are important for limiting the production of fake goods and improving the competitiveness of agricultural products. An anti-counterfeit system for identifying the origin of agricultural products based on GPS and encrypted Chinese-sensible Code was designed. The anti-counterfeit system used the LPC1768 microprocessor of the Coretex-M3 series as its core controller, and the system was programmed with the C language. The system could collect and process the weight and location of the agricultural products, encrypt and encode the Chinese-sensible Code based on an AES (Advanced Encryption Standard) algorithm with a different cipher each time, and then print the anti-counterfeit label. The application results showed that the system runs reliably and stably, 98% anti-counterfeit labels were correctly identified and used to trace the origin of the products. Additionally, the system accomplished the task of providing precise positioning and location accuracy is about 10. m scope and unique identification information about the origin of agricultural products and achieved the aim of developing an anti-counterfeiting system. © 2013 Elsevier B.V."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84891601265&partnerID=40&md5=15e40f80e38c3f1b19fb6df81eaaa3d5","[No abstract available]"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893309191&doi=10.1145%2f2492517.2492637&partnerID=40&md5=512d4e84e58327531493fbc330a5cce0","We initiate a systematic study to help distinguish a special group of online users, called hidden paid posters, or termed ""Internet water army"" in China, from the legitimate ones. On the Internet, the paid posters represent a new type of online job opportunities. They get paid for posting comments or articles on different online communities and websites for hidden purposes, e.g., to influence the opinion of other people towards certain social events or business markets. While being an interesting strategy in business marketing, paid posters may create a significant negative effect on the online communities, since the information from paid posters is usually not trustworthy. When two competitive companies hire paid posters to post fake news or negative comments about each other, normal netizens may feel overwhelmed and find it difficult to put any trust in the information they acquire from the Internet. In this paper, we thoroughly investigate the behavioral pattern of online paid posters based on real-world trace data. We design and validate a new detection mechanism, using both non-semantic analysis and semantic analysis, to identify potential online paid posters. Our test results with real-world datasets show a very promising performance. Copyright 2013 ACM."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964913147&doi=10.1109%2fICNISC.2015.36&partnerID=40&md5=fdc8a55939b1ea7fa0c1377197ac8095","The digital authentication security technology is widely used in the current brand cosmetics as key anti-counterfeiting technology, yet this technology is prone to 'false security', 'hard security' and 'non-security' phenomena. This paper researches the current cosmetics brand distribution channels and sales methods also analyses the cosmetics brands' demand for RFID technology anti-counterfeiting security system, then proposes a security system based on RFID technology for brand cosmetics. The system is based on a typical distributed RFID tracking and tracing system which is the most widely used system-EPC system. This security system based on RFID technology for brand cosmetics in the paper is a visual information management system for luxury cosmetics brand. It can determine the source of the product timely and effectively, track and trace products' logistics information and prevent fake goods and gray goods getting into the normal supply chain channels. © 2015 IEEE."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-36749024087&partnerID=40&md5=9c1da20e8d93cb41209e13eb26d18bce","[No abstract available]"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77749289250&partnerID=40&md5=ce02885c0529638e1eab9f88fefbd941","The Dutch Year of Traditions is a nice occasion to explore the theme of traditions. Traditions are in. Marketing experts say that it has to do with the fact that we live in a retrospective decade, characterized by a strong need for continuity. In uncertain times (terrorism, financial crisis) people look for stability and they find it in traditions. Science also shows a renewed interest in traditions. After a period of 'debunking, when the emphasis used to lie on 'exposing' the seemingly age-old traditions, the present generation has realized that traditions are more than just fake. Traditions play an important role in the process of cultural transfer. It is a heritage one wants to pass on because it is so important for the cultural identity of each of us."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-67650568816&doi=10.1300%2fJ371v16n03-02&partnerID=40&md5=f3b15ee6323471b8d690f64f64b119ed","Counterfeit drugs, including fake, substandard, adulterated or falsely labeled misbranded medicines, have become a real and growing threat to global health. Increasingly sophisticated counterfeiting rings, often involving organized crime, are slipping their fakes into the legitimate drug supply of countries around the world. The problem is especially serious in developing countries. Even the U.S. drug supply, among the most secure in the world, is increasingly threatened by counterfeit or substandard drugs. The risk of counterfeits is even greater with drugs that are unlawfully imported or bought from unregulated online sites. © 2007 by The Haworth Press."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84968903267&doi=10.1145%2f2736277.2741658&partnerID=40&md5=e57ba8f849e510ba3c87e08198cf89ca","We investigate the practice of websites selling counterfeit goods. We inspect web search results for 225 queries across 25 brands. We devise a binary classifier that predicts whether a given website is selling counterfeits by examining automatically extracted features such as WHOIS information, pricing and website content. We then apply the classifier to results collected between January and August 2014. We find that, overall, 32% of search results point to websites selling fakes. For 'complicit' search terms, such as ""replica rolex"", 39% of the search results point to fakes, compared to 20% for 'innocent' terms, such as ""hermes buy online"". Using a linear regression, we find that brands with a higher street price for fakes have higher incidence of counterfeits in search results, but that brands who take active countermeasures such as filing DMCA requests experience lower incidence of counterfeits in search results. Finally, we study how the incidence of counterfeits evolves over time, finding that the fraction of search results pointing to fakes remains remarkably stable."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-67649170713&doi=10.3917%2fride.212.0115&partnerID=40&md5=d1bad1bc5f1b1450b7d5f5d4a76a9b0a","Despite the fact that fake degrees have been used since the creation of legitimate diplomas, the fake degrees business is reaching epidemic proportions, notably because of globalization, new information and communication technologies and ""diploma race"". We defi ne the concept of fake degrees and distinguish different kinds of fakes. We also indicate the main functions of diplomas in the economic literature. We identify the supply and demand sides of the market of fake degrees and also consider other affected parties. We show that this growing business generates several negative spillovers that harm, among others, non traditional education institutions such as distance learning institutions and experience based learning. Moreover, we show that French law is well-equipped to deal with production, marketing and use of fake degrees. We also analyze some counter strategies that agents design and implement in order to prevent faking degrees from an effi ciency and effectiveness viewpoint."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085012370&doi=10.1007%2f978-3-319-11761-4_48&partnerID=40&md5=879c6197c7baf685fdad3cab7da3b8a5","Recently, TV commercials have begun moving from traditional time-honored approaches such as jingles, humor, and heart-tugging messages toward more direct &#8220;call to action&#8221; formats in increasing efforts to stimulate consumers to respond to the advertising (Steinberg 2005). One type of actionable format is designed to drive consumers to the advertised brand&#8217;s Web site. For example, in a commercial for Bayerische Motoren Werke AG&#8217;s Mini Cooper, consumers are warned of crisis and urged not to be taken in by buying a fake Mini Cooper. This joking, non-traditional commercial is popular with the type of consumers who prefer Minis. The ad directs concerned consumers to a Web site where they can learn more about spotting fake Minis and even submit photos of fake Minis they create. In managerial practice and in academics, understanding consumer factors in the context of responses to Web sites announcements in advertisements is an under researched area (Koufaris et al. 2002). Thus, the purpose of the study is contribute to our understanding of direct and interactive marketing by examining the role played by emotional reactions and shopping enjoyment in visiting Web sites announced in advertisements. It is specifically proposed that shopping enjoyment mediates the relationship between emotional responses and intentions to visit Web sites announced in advertisements. Three key aspects of emotional responses to the environment have been identified that include pleasure, arousal, and dominance (Mehrabian and Russell 1974). Arguably, these three components should be related to playful and enjoyable activities such as shopping enjoyment (Holbrook et al. 1984). As long as consumers perceive value in the enjoyment of shopping and continued search and do not see these activities as simply a loss of time, the less subjective value they will assign to shopping time (Marmorstein et al. 1992). Following a similar line of reasoning, shopping enjoyment should be positively related to intentions to visit Web sites announced in advertisements. Results and discussion reveal interesting patterns. © 2015, Academy of Marketing Science."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862086999&doi=10.1057%2fbm.2012.6&partnerID=40&md5=622c6ed8eede27a3f5ba767c49890ad2","In recent years, there has been an important debate on the harmful effect of counterfeits on luxury brands. Marketing literature states that fake luxury products negatively affect consumers' perception of the genuine brand. Contrarily, some studies have reported that fake alternatives do not necessary lower genuine brand product evaluations, providing some interesting evidence on single theoretical constructs referring to attitudes, perceptions or behaviors. The aim of this study is to deepen the investigation into this phenomenon and try to shed some light on the effects of counterfeit awareness on genuine brand users' and on potential users customer-based brand equity (CBBE). Results show that counterfeits have no negative effect on consumers' perception of the luxury brand. Moreover, a positive shift on the six blocks of CBBE pyramid is observed in consumers who are aware of the existence of a fake alternative. The innovative nature of these findings is supported by a detailed data analysis and the managerial implication discussion. © 2012 Macmillan Publishers Ltd."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84869463505&doi=10.1145%2f2382196.2382285&partnerID=40&md5=620a933eda79859c8b78cdf9d114229d","Large-scale abusive advertising is a profit-driven endeavor. Without consumers purchasing spam-advertised Viagra, search-advertised counterfeit software or malware-advertised fake anti-virus, these campaigns could not be economically justified. Thus, in addition to the numerous efforts focused on identifying and blocking individual abusive advertising mechanisms, a parallel research direction has emerged focused on undermining the associated means of monetization: payment networks. In this paper we explain the complex role of payment processing in monetizing the modern affiliate program ecosystem and characterize the dynamics of these banking relationships over two years within the counterfeit pharmaceutical and software sectors. By opportunistically combining our own active purchasing data with contemporary disruption efforts by brand-holders and payment card networks, we gather the first empirical dataset concerning this approach. We discuss how well such payment interventions work, how abusive merchants respond in kind and the role that the payments ecosystem is likely to play in the future. Copyright © 2012 ACM."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-49749113223&doi=10.1371%2fjournal.pone.0002544&partnerID=40&md5=0db629f5b12b49b19d816964758d060e","A heated debate has recently emerged between tiger farmers and conservationists about the potential consequences of lifting the ban on trade in farmed tiger products in China. This debate has caused unfounded speculation about the extent of the potential market for tiger products. To fill this knowledge gap, we surveyed 1880 residents from a total of six Chinese cities to understand Urban Chinese tiger consumption behavior, knowledge of trade issues and attitudes towards tiger conservation. We found that 43% of respondents had consumed some products alleged to contain tiger parts. Within this user-group, 71% said that they preferred wild products over farmed ones. The two predominant products used were tiger bone plasters (38%) and tiger bone wine (6.4%) 88% of respondents knew that it was illegal to buy or sell tiger products, and 93% agreed that a ban in trade of tiger parts was necessary to conserve wild tigers. These results indicate that while Urban Chinese people are generally supportive of tiger conservation, there is a huge residual demand for tiger products that could resurge if the ban on trade in tiger parts is lifted in China. We suspect that the current supply of the market is predominantly met by fakes or substitutes branded as tiger medicines, but not listing tiger as an ingredient. We suggest that the Traditional Chinese Medicine community should consider re-branding these products as bone-healing medicines in order to reduce the residual demand for real tiger parts over the long-term. The lifting of the current ban on trade in farmed tiger parts may cause a surge in demand for wild tiger parts that consumers say are better. Because of the low input costs associated with poaching, wild-sourced parts would consistently undercut the prices of farmed tigers that could easily be laundered on a legal market. We therefore recommend that the Chinese authorities maintain the ban on trade in tiger parts, and work to improve the enforcement of the existing ban."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79955742473&partnerID=40&md5=e1bc6056ea97b0024bc0f41e1f1da2d2","Today manufacturers and brand owners are engaged in a long-term battle with companies that counterfeit their goods. New printing technologies are making it easier and easier to emulate the packaging of brands, often with readily available office equipment. This counterfeiting can have severe effects on both the brand owners and the purchasers of the goods. This effect can result in the loss of profit or the end user being misled into buying something that it is not-in effect theft. For the brand owner the consequence is greater-they lose both the value of the sale and they put their own brand at risk when the products sold turn out to be of poor quality-leading to reduced perception of the brand and potentially lost future sales. There is now increasing evidence that counterfeiters are moving into product lines where the effect is not only economic, it can put lives at risk Food, car parts, aircraft parts, medicines, electronics and electrical good are all suffering. Whilst in first stage counterfeiting the result was only economic, in these categories of goods fake goods put lives directly at risk. Faulty brake pads, drugs with no active ingredient, or sometimes poisons present, unsafe or out of date food, repackaged as wholesome, high quality products. These are life-threatening consequences of the desire to make easy money by copying real products. Fortunately, the development of new printing and coding technologies also enables new authentication and traceability techniques that are available to manufacturers to trace, authenticate and then defeat the march of counterfeit goods. In this paper, we will look at techniques that can be cheaply applied to products to ensure that fake goods can be identified, supply chains managed and counterfeiters controlled. Topics to be addressed are:- □ Digital printing of products with identifiable features to tie products to batches or markets. □ The use of active or reactive inks to provide additional features to allow end users to verify the products they buy. □ The use of latest generation bar coding to act as a complementary data carrier- allowing verification of products without the need to use expensive or complex IT systems. □ The techniques covered use a number of different, low cost and already available printing and coding techniques to show what can be achieved with today's technology. We look at coding techniques, authentication and layering options available to manufacturers and show how they can be used as part of an assault against the manufacturers and distributors of fake goods."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84926322594&doi=10.1136%2fbmj.h1453&partnerID=40&md5=ee82ff0d29f67d523d4d17e30a807eb3","[No abstract available]"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84919619495&doi=10.1007%2fs00228-014-1743-5&partnerID=40&md5=975b2039e3d3517d15eaa5133bbd2a50","Purpose: The desire to increase the athletic performance, to 'optimize' an individual's appearance, and to complement but also to arguably substitute exercise by means of drugs and drug candidates has generated a considerable (illicit) market for compounds such as anabolic-androgenic steroids, stimulants, growth promoting peptide hormones, and so on. Genuinely developed for therapeutic use, their abuse/misuse generates enormous health risks, which has necessitated comprehensive controls of compound trafficking by customs and anti-doping authorities. Methods: From 2012 to 2013, the Bureau of Customs Investigation confiscated products containing anabolic-androgenic steroids (AAS; 259 kg), stimulants (13 kg), selective estrogen receptor modulators (SERMs; 24 kg), and human growth hormone (hGH; 3500 ampules). In cooperation with the Bureau and under the umbrella of the European Monitoring Center for Emerging Doping Agents (EuMoCEDA), the Cologne Anti-Doping Laboratory analyzed an additional 337 (black market) products between 2010 and 2013, allowing to monitor developments in drug use and, hence, the anticipation of new challenges in sports drug testing. Main tools utilized in characterizing confiscated materials were liquid chromatography-high resolution mass spectrometry (LC-HRMS), gas chromatography-high resolution mass spectrometry (GC-HRMS), and polyacrylamide gel electrophoresis (PAGE) with subsequent bottom-up identification of peptidic compounds using nano liquid chromatography-tandem mass spectrometry (nanoLC-MS/MS). Results: Among the 337 substances analyzed in the doping control laboratory in Cologne, 67 active ingredients were found, 49 of which being categorized as doping agents by the World Anti-Doping Agency (WADA). A total of 83.7 % accounted for steroidal substances (predominantly testosterone, trenbolone, and nandrolone and corresponding esters), 12.8 % accounted for peptide hormones and growth factors (predominantly hGH and growth hormone releasing peptides (GHRPs)), 3.2 % of the products contained hormones and metabolic modulators, and 0.3 % accounted for diuretic agents. Outstanding findings were the detection of the selective androgen receptor modulator (SARM) LGD-4033, the thymic hormone thymosin β4, and a fusion protein of unknown biological activity. Conclusions: Trafficking of considerable amounts of arguably performance and/or body-enhancing compounds has been observed during the past 4 years, the majority of which is categorized as relevant to sports drug testing. Several substances are of fake/non-approved nature and represent enormous health risks to the 'customer'. © 2014 Springer-Verlag Berlin Heidelberg."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84555195839&partnerID=40&md5=cade385f31ddd000f808169e959424f8","The Chinese Medicine Ordinance has been launched for more than 10 years in Hong Kong. One of major aims of this ordinance is to control the use and sale of Chinese Materia Medica (CMM) and proprietary Chinese Medicine (pCM) products in local markets. However, different types of safety issues were reported continuously over the past 10 years. These issues include the use of confused species of CMM, adulteration of western drugs and the associated analogues in pCM products, false trade description, fake products and microbial contamination. Although the Government put a lot of effort to improve the situation, the Chinese medicine industry and traders do not consider the problem very seriously. The existing situation in the Traditional Chinese Medicine (TCM) market of Hong Kong will be discussed. In order to improve the quality control of CMMs and pCM products in the local market, a local standard namely Hong Kong Chinese Materia Medica Standards (HKCMMS) has been established since 2002 by the Government. Up until now, standards for 96 selected CMMs have been completed and around 100 new standards will be established by end-2012. The progress and impact of these standards on the local TCM market will be discussed."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-81955165145&doi=10.1016%2fj.paid.2011.10.017&partnerID=40&md5=3563f9e1fe5d34fb202d163f83f71898","We assessed the combined effects of cognitive ability, opportunity to fake, and trait job-relevance on faking self-report emotional intelligence and personality tests by having 150 undergraduates complete such tests honestly and then so as to appear ideal for one of three jobs: nurse practitioner, marketing manager, and computer programmer. Faking, as expected, was greater (a) in higher-g participants, (b) in those scoring lower under honest conditions (with greater opportunity to fake), and (c) on job-relevant traits. Predicted interactions accounted for additional unique variance in faking. Combining all three factors yielded a "" perfect storm"" standardized difference of around 2, more than double the overall .83 estimate. Implications for the study of faking are discussed. © 2011 Elsevier Ltd."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952113574&partnerID=40&md5=4423107ad7f91003c6f4790a7306524a","In early March 2010, Federal Court Justice Jessup in Peterson v Merke Sharpe & Dohme (Aust) Pty Ltd (2010) 184 FCR 1 ruled that Merke Sharpe & Dohme Pty Ltd had produced a defective product contrary to the Trade Practices Act 1974 (Cth), the anti-arthritic drug Vioxx. Promoted as relieving arthritic pain without the side effect of gastric ulceration, the drug also doubled the risk of heart attack in those prescribed it. The court also heard that the manufacturing company had engaged in misleading practices to promote the prescription and usage of Vioxx, including ""fake"" journals and guidelines to ""drug reps"" that minimised the adverse cardiovascular risks. The manufacturer had already settled a class action in the United States for more than US$7 billion for those harmed by the drug but this was the first such case to be decided in Australia. The court awarded the applicant, Graeme Peterson, A$300,000 in damages. This column examines this judgment and analyses evidence there presented that Merck may have misled the scientific community, the medical profession and Australia's drug regulation system to get Vioxx on the market and keep it there. It considers whether the case reveals the need for more rigorous post-marketing surveillance and other changes to Australia's drug regulatory system, including a replacement of self-regulation in pharmaceutical promotion with a United States-style system of rewarded informant-led criminal penalties and civil damages claims."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978820233&doi=10.1007%2f978-3-319-39910-2_39&partnerID=40&md5=393b2d5a30647ccd372e1bd8edd4d553","The usage of selfies has become increasingly popular as a central element in social media campaigns. This study interviewed 9 professionals from marketing agencies to explore the role of selfies in corporate social media campaigns. We identified three distinct types of selfies, i.e. “classic selfies”, “polished selfies”, and “faked selfies”. We found that professionals strive for perceived authenticity of user communication (which is best conveyed by “classic selfies”), while they want to maintain control over the campaigns (e.g. to ensure the aesthetic value and the ad authenticity) leading to the use of “polished selfies” or “faked selfies”. As a result of this tension, we identified three distinct approaches agencies and their clients adopt balancing this tension. Our research offers insights how to design and manage selfie campaigns. © Springer International Publishing Switzerland 2016."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84863520736&doi=10.1145%2f2229012.2229034&partnerID=40&md5=35dcce9142193d56aa60bb653412270e","Daily deals sites such as Groupon offer deeply discounted goods and services to tens of millions of customers through geographically targeted daily e-mail marketing campaigns. In our prior work we observed that a negative side effect for merchants selling Groupons is that, on average, their Yelp ratings decline significantly. However, this previous work was primarily observational, rather than explanatory. In this work, we rigorously consider and evaluate various hypotheses about underlying consumer and merchant behavior in order to understand this phenomenon, which we dub the Groupon effect. We use statistical analysis and mathematical modeling, leveraging a dataset we collected spanning tens of thousands of daily deals and over 7 million Yelp reviews. We investigate hypotheses such as whether Groupon subscribers are more critical than their peers, whether Groupon users are experimenting with services and merchants outside their usual sphere, or whether some fraction of Groupon merchants provide significantly worse service to customers using Groupons. We suggest an additional novel hypothesis: reviews from Groupon users are lower on average because such reviews correspond to real, unbiased customers, while the body of reviews on Yelp contain some fraction of reviews from biased or even potentially fake sources. Although our focus is quite specific, our work provides broader insights into both consumer and merchant behavior within the daily deals marketplace. © 2012 ACM."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77950546738&doi=10.1038%2fnm0410-364b&partnerID=40&md5=9588ae09795ca4afe0b575c8865d1f49","[No abstract available]"
